Filename,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,irt
3.44FDN,10997,True,False,False,3,44,6390
3.23FDY,4535,True,False,True,3,23,6780
3.29FDY,10430,True,False,True,3,29,930
3.24FDY,5328,True,False,True,3,24,6060
3.34FDN,5895,True,False,False,3,34,6120
3.30FQY,5668,True,True,True,3,30,720
3.43FQN,6916,True,True,False,3,43,2789
3.39FQN,8049,True,True,False,3,39,4319
3.15EDY,11791,False,False,True,3,15,1200
3.5EQY,9410,False,True,True,3,5,4769
3.11EDN,7483,False,False,False,3,11,3419
3.7EDN,9297,False,False,False,3,7,4919
3.17FDY,5555,True,False,True,3,17,6240
3.3EQY,10430,False,True,True,3,3,1140
3.45FDN,16666,True,False,False,3,45,3779
3.22FDY,5668,True,False,True,3,22,1170
3.48FQN,5782,True,True,False,3,48,810
3.40FQN,12585,True,True,False,3,40,7950
3.37FQN,4988,True,True,False,3,37,1140
3.27FDY,5895,True,False,True,3,27,6570
3.46FQN,15646,True,True,False,3,46,1080
3.21FDY,4988,True,False,True,3,21,600
3.4EQN,13832,False,True,False,3,4,780
3.10EQY,12698,False,True,True,3,10,900
3.19FDY,7596,True,False,True,3,19,3269
3.14EQN,9863,False,True,False,3,14,1290
3.13EDN,10544,False,False,False,3,13,1650
3.26FDY,6122,True,False,True,3,26,6450
3.36FDN,4988,True,False,False,3,36,6750
3.32FQY,4761,True,True,True,3,32,1500
3.41FQN,9070,True,True,False,3,41,5370
3.20FDY,6462,True,False,True,3,20,2489
3.47FQN,10544,True,True,False,3,47,6612
3.18FDY,10430,True,False,True,3,18,5610
3.8EDN,5782,False,False,False,3,8,5219
3.1EDY,10544,False,False,True,3,1,480
12.47FDN,5328,True,False,False,12,47,1230
12.20FQY,10884,True,True,True,12,20,0
12.15EQN,4535,False,True,False,12,15,750
12.11EQY,4421,False,True,True,12,11,600
12.18FQY,5215,True,True,True,12,18,0
12.4EDY,4535,False,False,True,12,4,7055
12.41FDN,4308,True,False,False,12,41,378
12.36FQN,10884,True,True,False,12,36,210
12.32FDY,13151,True,False,True,12,32,0
12.26FQY,14399,True,True,True,12,26,1522
12.21FQY,10090,True,True,True,12,21,1620
12.46FDN,4761,True,False,False,12,46,1320
12.19FQY,3968,True,True,True,12,19,0
12.1EQN,5442,False,True,False,12,1,1692
12.12EQN,5328,False,True,False,12,12,1368
12.8EQY,16666,False,True,True,12,8,279
12.16EDY,4195,False,False,True,12,16,1500
12.27FQY,10657,True,True,True,12,27,1805
12.37FDN,9297,True,False,False,12,37,675
12.40FDN,4535,True,False,False,12,40,275
12.9EQN,11337,False,True,False,12,9,1290
12.13EQY,4761,False,True,True,12,13,471
12.17FQY,10317,True,True,True,12,17,0
12.48FDN,11337,True,False,False,12,48,0
12.22FQY,18140,True,True,True,12,22,0
12.45FQN,4648,True,True,False,12,45,2280
12.39FDN,4648,True,False,False,12,39,1470
12.43FDN,4195,True,False,False,12,43,0
12.34FQN,17346,True,True,False,12,34,0
12.30FDY,11564,True,False,True,12,30,2399
12.24FQY,10997,True,True,True,12,24,1170
12.29FQY,5215,True,True,True,12,29,5940
12.2EDN,5328,False,False,False,12,2,1398
12.6EDY,4648,False,False,True,12,6,2939
12.5EDN,4081,False,False,False,12,5,0
12.23FQY,9863,True,True,True,12,23,1410
12.44FQN,6009,True,True,False,12,44,660
12.33FDN,12811,True,False,False,12,33,938
12.31FDY,12585,True,False,True,12,31,0
12.28FQY,5215,True,True,True,12,28,0
12.38FDN,4308,True,False,False,12,38,1320
12.35FDN,10204,True,False,False,12,35,1200
12.42FDN,5895,True,False,False,12,42,0
12.25FDY,10997,True,False,True,12,25,2579
12.10EDN,5215,False,False,False,12,10,0
12.14EDY,3968,False,False,True,12,14,0
12.3EDN,4988,False,False,False,12,3,0
12.7EQY,5555,False,True,True,12,7,2040
2.44FQN,9750,True,True,False,2,44,6609
2.23FQY,4421,True,True,True,2,23,2441
2.4EDN,5668,False,False,False,2,4,2638
2.33FDN,4308,True,False,False,2,33,3587
2.12EQY,8843,False,True,True,2,12,1535
2.16EDN,7709,False,False,False,2,16,2008
2.31FDY,4308,True,False,True,2,31,2778
2.28FQY,7256,True,True,True,2,28,870
2.35FDN,3968,True,False,False,2,35,1620
2.38FDN,9977,True,False,False,2,38,1551
2.25FDY,4421,True,False,True,2,25,1260
2.42FDN,9410,True,False,False,2,42,2642
2.48FDN,4081,True,False,False,2,48,1110
2.1EQY,4535,False,True,True,2,1,1170
2.45FQN,8163,True,True,False,2,45,1260
2.22FQY,4535,True,True,True,2,22,6155
2.8EQN,9070,False,True,False,2,8,0
2.17FQY,4535,True,True,True,2,17,4949
2.11EQN,6009,False,True,False,2,11,1625
2.15EQY,10090,False,True,True,2,15,1020
2.39FDN,7369,True,False,False,2,39,3809
2.43FDN,5895,True,False,False,2,43,461
2.30FDY,4195,True,False,True,2,30,1080
2.34FQN,4648,True,True,False,2,34,2488
2.29FQY,10544,True,True,True,2,29,6270
2.24FQY,3854,True,True,True,2,24,5279
2.14EDN,7936,False,False,False,2,14,1350
2.19FQY,7596,True,True,True,2,19,2697
2.10EDY,8843,False,False,True,2,10,545
2.21FQY,4421,True,True,True,2,21,4589
2.2EDY,4421,False,False,True,2,2,0
2.46FDN,9637,True,False,False,2,46,2915
2.6EDN,4648,False,False,False,2,6,1918
2.27FQY,5442,True,True,True,2,27,2892
2.9EQY,10317,False,True,True,2,9,525
2.37FDN,3854,True,False,False,2,37,1110
2.40FDN,7369,True,False,False,2,40,2999
2.18FQY,10657,True,True,True,2,18,3091
2.47FDN,8049,True,False,False,2,47,0
2.20FQY,5668,True,True,True,2,20,388
2.7EQN,4308,False,True,False,2,7,1140
2.3EDY,4988,False,False,True,2,3,2100
2.41FDN,9523,True,False,False,2,41,4317
2.5EDY,3968,False,False,True,2,5,990
2.32FDY,3968,True,False,True,2,32,5279
2.36FQN,4308,True,True,False,2,36,528
2.26FQY,3741,True,True,True,2,26,4919
2.13EQN,7596,False,True,False,2,13,4439
13.6EQY,16553,False,True,True,13,6,0
13.26FDY,16439,True,False,True,13,26,0
13.32FQY,13945,True,True,True,13,32,0
13.36FDN,18480,True,False,False,13,36,0
13.41FQN,6916,True,True,False,13,41,0
13.2EQN,9863,False,True,False,13,2,0
13.18FDY,6122,True,False,True,13,18,0
13.11EDY,7256,False,False,True,13,11,0
13.15EDN,6235,False,False,False,13,15,0
13.9EDN,6122,False,False,False,13,9,0
13.20FDY,15873,True,False,True,13,20,0
13.47FQN,5442,True,True,False,13,47,0
13.3EQN,12358,False,True,False,13,3,0
13.40FQN,8049,True,True,False,13,40,0
13.7EDY,17573,False,False,True,13,7,0
13.37FQN,18253,True,True,False,13,37,0
13.27FDY,13038,True,False,True,13,27,0
13.16EQY,6009,False,True,True,13,16,0
13.12EDN,4535,False,False,False,13,12,0
13.19FDY,4875,True,False,True,13,19,0
13.46FQN,8503,True,True,False,13,46,0
13.5EQN,11791,False,True,False,13,5,0
13.21FDY,12244,True,False,True,13,21,0
13.24FDY,11564,True,False,True,13,24,0
13.29FDY,5895,True,False,True,13,29,0
13.4EQY,12698,False,True,True,13,4,0
13.30FQY,18140,True,True,True,13,30,0
13.34FDN,17573,True,False,False,13,34,0
13.43FQN,5668,True,True,False,13,43,0
13.39FQN,6349,True,True,False,13,39,0
13.22FDY,16553,True,False,True,13,22,0
13.45FDN,8730,True,False,False,13,45,0
13.48FQN,20634,True,True,False,13,48,0
13.17FDY,16893,True,False,True,13,17,0
13.13EDY,6122,False,False,True,13,13,0
13.14EQY,6235,False,True,True,13,14,0
13.10EQN,7823,False,True,False,13,10,0
13.42FQN,6122,True,True,False,13,42,0
13.8EDY,6235,False,False,True,13,8,0
13.25FQY,18367,True,True,True,13,25,0
13.38FQN,5782,True,True,False,13,38,0
13.35FQN,13605,True,True,False,13,35,0
13.28FDY,5442,True,False,True,13,28,0
13.1EDN,19161,False,False,False,13,1,0
13.31FQY,17800,True,True,True,13,31,0
13.33FQN,9863,True,True,False,13,33,0
13.23FDY,11337,True,False,True,13,23,0
13.44FDN,5668,True,False,False,13,44,0
5.33FQN,6689,True,True,False,5,33,4348
5.8EDY,7709,False,False,True,5,8,3479
5.23FDY,6802,True,False,True,5,23,8632
5.44FDN,13492,True,False,False,5,44,5555
5.14EQY,15986,False,True,True,5,14,3951
5.42FQN,23922,True,True,False,5,42,4313
5.38FQN,15192,True,True,False,5,38,9552
5.35FQN,6802,True,True,False,5,35,8482
5.31FQY,7142,True,True,True,5,31,9212
5.22FDY,5895,True,False,True,5,22,6254
5.4EQY,16326,False,True,True,5,4,12712
5.17FDY,7369,True,False,True,5,17,6828
5.13EDY,14285,False,False,True,5,13,10109
5.29FDY,10770,True,False,True,5,29,6875
5.46FQN,13605,True,True,False,5,46,7955
5.3EQN,13265,False,True,False,5,3,5065
5.40FQN,14852,True,True,False,5,40,7656
5.27FDY,6575,True,False,True,5,27,5134
5.12EDN,16439,False,False,False,5,12,6712
5.2EQN,13605,False,True,False,5,2,9429
5.20FDY,7936,True,False,True,5,20,3616
5.26FDY,7369,True,False,True,5,26,8359
5.32FQY,6689,True,True,True,5,32,5878
5.41FQN,10657,True,True,False,5,41,7516
5.9EDN,5442,False,False,False,5,9,2862
14.41FDN,6462,True,False,False,14,41,0
14.3EDY,6235,False,False,True,14,3,0
14.7EQN,6462,False,True,False,14,7,0
14.36FQN,19954,True,True,False,14,36,0
14.32FDY,8956,True,False,True,14,32,0
14.26FQY,10544,True,True,True,14,26,0
14.13EQN,4648,False,True,False,14,13,0
14.18FQY,7936,True,True,True,14,18,0
14.47FDN,4081,True,False,False,14,47,0
14.5EDY,6235,False,False,True,14,5,0
14.20FQY,17460,True,True,True,14,20,0
14.27FQY,14512,True,True,True,14,27,0
14.6EDN,4761,False,False,False,14,6,0
14.37FDN,14058,True,False,False,14,37,0
14.40FDN,4988,True,False,False,14,40,0
14.2EDY,5895,False,False,True,14,2,0
14.14EDN,4308,False,False,False,14,14,0
14.19FQY,4761,True,True,True,14,19,0
14.10EDY,6689,False,False,True,14,10,0
14.21FQY,12358,True,True,True,14,21,0
14.9EQY,19954,False,True,True,14,9,0
14.46FDN,6575,True,False,False,14,46,0
14.11EQN,6235,False,True,False,14,11,0
14.15EQY,6009,False,True,True,14,15,0
14.39FDN,4875,True,False,False,14,39,0
14.8EQN,9750,False,True,False,14,8,0
14.43FDN,4648,True,False,False,14,43,0
14.34FQN,11451,True,True,False,14,34,0
14.30FDY,12585,True,False,True,14,30,0
14.29FQY,5442,True,True,True,14,29,0
14.1EQY,6349,False,True,True,14,1,0
14.24FQY,14739,True,True,True,14,24,0
14.48FDN,11337,True,False,False,14,48,0
14.45FQN,5895,True,True,False,14,45,0
14.22FQY,17233,True,True,True,14,22,0
14.17FQY,10997,True,True,True,14,17,0
14.31FDY,11451,True,False,True,14,31,0
14.28FQY,6235,True,True,True,14,28,0
14.4EDN,4988,False,False,False,14,4,0
14.35FDN,9070,True,False,False,14,35,0
14.38FDN,5215,True,False,False,14,38,0
14.25FDY,13151,True,False,True,14,25,0
14.42FDN,6575,True,False,False,14,42,0
14.44FQN,5328,True,True,False,14,44,0
14.23FQY,15646,True,True,True,14,23,0
14.33FDN,14285,True,False,False,14,33,0
14.16EDN,5782,False,False,False,14,16,0
14.12EQY,4988,False,True,True,14,12,0
22.13EQN,11678,False,True,False,22,13,0
22.41FDN,7596,True,False,False,22,41,0
22.1EQY,5668,False,True,True,22,1,0
22.26FQY,5215,True,True,True,22,26,0
22.8EQN,8163,False,True,False,22,8,0
22.32FDY,4648,True,False,True,22,32,0
22.36FQN,4081,True,True,False,22,36,0
22.47FDN,4875,True,False,False,22,47,0
22.20FQY,5215,True,True,True,22,20,0
22.18FQY,14172,True,True,True,22,18,0
22.27FQY,5328,True,True,True,22,27,0
22.40FDN,9297,True,False,False,22,40,0
22.4EDN,4648,False,False,False,22,4,0
22.37FDN,4535,True,False,False,22,37,0
22.21FQY,4761,True,True,True,22,21,0
22.46FDN,9863,True,False,False,22,46,0
22.19FQY,7369,True,True,True,22,19,0
22.14EDN,7483,False,False,False,22,14,0
22.10EDY,9523,False,False,True,22,10,0
22.43FDN,8843,True,False,False,22,43,0
22.39FDN,7823,True,False,False,22,39,0
22.29FQY,6916,True,True,True,22,29,0
22.7EQN,4421,False,True,False,22,7,0
22.24FQY,4195,True,True,True,22,24,0
22.3EDY,5895,False,False,True,22,3,0
22.30FDY,4648,True,False,True,22,30,0
22.34FQN,4875,True,True,False,22,34,0
22.11EQN,7483,False,True,False,22,11,0
22.15EQY,8616,False,True,True,22,15,0
22.17FQY,5215,True,True,True,22,17,0
22.48FDN,4988,True,False,False,22,48,0
22.45FQN,12811,True,True,False,22,45,0
22.5EDY,4875,False,False,True,22,5,0
22.22FQY,4761,True,True,True,22,22,0
22.28FQY,6009,True,True,True,22,28,0
22.2EDY,4308,False,False,True,22,2,0
22.31FDY,4421,True,False,True,22,31,0
22.25FDY,6689,True,False,True,22,25,0
22.6EDN,4421,False,False,False,22,6,0
22.42FDN,7936,True,False,False,22,42,0
22.35FDN,4421,True,False,False,22,35,0
22.38FDN,8163,True,False,False,22,38,0
22.12EQY,11904,False,True,True,22,12,0
22.16EDN,10317,False,False,False,22,16,0
22.44FQN,11337,True,True,False,22,44,0
22.23FQY,3968,True,True,True,22,23,0
22.33FDN,4535,True,False,False,22,33,0
22.9EQY,9183,False,True,True,22,9,0
